mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_93333,CC1CCC(=N)N1C=O,2.34267,1.58162,1.06882,5.1811,77.6,-0.246,-0.0211,0.2249,1154.7621,0.160699,-419.263978,-419.255407,-419.254463,-419.297239,32.137
gdb_72265,CC12CN3CCN1CC23,2.73699,1.88071,1.66133,0.2104,80.97,-0.1898,0.0844,0.2742,945.9685,0.185696,-383.207956,-383.200808,-383.199864,-383.238828,30.46
gdb_71405,CC12CN3C1C2C31CC1,3.90532,1.31781,1.27711,1.7987,83.54,-0.2175,0.084,0.3015,1094.6317,0.171104,-365.923113,-365.915381,-365.914437,-365.954776,31.639
gdb_22695,ON=C1C2CC1(C2)C#C,2.72259,1.30889,1.0228,1.2196,81.13,-0.2405,0.0305,0.271,1170.1675,0.123033,-400.611756,-400.603607,-400.602662,-400.644378,31.472
gdb_132316,c1([nH]c(=O)nc(n1)F)N,2.01721,1.97845,0.999,7.4589,59.71,-0.2613,-0.0341,0.2272,1046.9528,0.079106,-510.181385,-510.1741,-510.173155,-510.213325,26.907
gdb_101999,OCC(C=O)C#CC=O,3.17521,0.68389,0.58406,1.8468,75.9,-0.266,-0.0747,0.1913,1780.1661,0.108403,-457.734187,-457.723945,-457.723001,-457.771961,33.15
gdb_37751,C1N2C3C=C4C=CC13C24,2.86641,2.48646,1.55198,1.4345,82.79,-0.1709,-0.0574,0.1135,834.4476,0.126277,-363.508531,-363.502385,-363.501441,-363.538562,25.931
gdb_84751,CC1N=COC(=O)C1C,2.51315,1.55221,1.1913,2.3214,72.39,-0.2747,-0.0265,0.2482,1086.3796,0.147662,-439.139061,-439.130515,-439.129571,-439.17217,31.87
gdb_122222,CCOCC1(CC1)OC,2.71563,0.88615,0.76525,1.8731,83.83,-0.2457,0.0785,0.3242,1634.207,0.202708,-425.392396,-425.381584,-425.380639,-425.429245,38.517
gdb_26894,NC1=C(N)C=NC(=O)O1,3.00319,1.22603,0.87852,5.4853,72.19,-0.2166,-0.0401,0.1765,1219.5022,0.101318,-470.071282,-470.062458,-470.061514,-470.105202,31.817
gdb_32426,CCc1coc(c1C)N,2.85111,1.20919,0.91978,0.4905,82.69,-0.2002,0.0313,0.2315,1323.5593,0.170297,-403.188902,-403.178951,-403.178007,-403.224184,35.874
gdb_66931,CC12C3CC(N13)C2(C)C,2.16997,1.91481,1.48117,1.6559,84.74,-0.2345,0.0834,0.3179,1043.2545,0.193825,-367.171625,-367.162823,-367.161879,-367.204107,35.12
gdb_124627,CC(C)Nc1cnn[nH]1,4.32712,0.90594,0.82857,5.8615,78.77,-0.2092,0.0187,0.2279,1427.4604,0.15996,-415.385864,-415.376778,-415.375834,-415.420085,33.633
gdb_7175,CC(CCO)CC=O,5.97607,0.75171,0.70098,3.1663,72.51,-0.2488,-0.0209,0.228,1574.0816,0.173922,-386.148286,-386.138128,-386.137184,-386.18446,34.782
gdb_21883,c1c(nn(n1)C=O)O,7.27624,1.39066,1.16752,3.7219,57.22,-0.2645,-0.0649,0.1996,913.2607,0.073385,-430.733716,-430.727388,-430.726444,-430.764376,22.736
gdb_92378,CC1CC2CCC12C#N,2.04233,1.64055,1.22944,4.244,83.36,-0.2797,0.0219,0.3016,1127.9839,0.171863,-366.0126,-366.004046,-366.003102,-366.045957,32.751
gdb_22385,ON=C1CC2CC2(O)C1,3.99773,1.06994,0.9533,1.2196,74.91,-0.2427,0.0062,0.2488,1234.2757,0.147158,-439.042632,-439.034332,-439.033388,-439.075285,32.719
gdb_24004,c1c(n2c(n1)CC2)C#N,3.52217,1.40836,1.01915,4.8031,76.96,-0.2431,-0.0279,0.2152,1085.436,0.104031,-395.749673,-395.742615,-395.74167,-395.781798,25.68
gdb_38971,C1C2CC3CCCCC123,2.79406,1.60033,1.18261,0.3424,89.18,-0.2418,0.0926,0.3344,1130.8603,0.209487,-351.152874,-351.145286,-351.144342,-351.184524,31.989
gdb_57364,CC(C)(C)C1(CO1)C#C,2.08961,1.55945,1.2016,1.6103,84.02,-0.2601,0.0265,0.2867,1163.4005,0.178356,-387.041992,-387.031773,-387.030829,-387.076292,39.184
gdb_66154,CC1(COC2CC2)CO1,3.05703,1.05583,1.00046,1.3962,78.79,-0.2371,0.0889,0.3261,1319.0327,0.180079,-424.179425,-424.169803,-424.168859,-424.214923,35.48
gdb_129216,N=C1NN=CN=C1C=O,2.85752,1.56686,1.01197,4.3787,71.68,-0.2436,-0.1133,0.1303,1064.3149,0.090465,-448.924818,-448.917373,-448.916429,-448.957613,26.68
gdb_13158,C1C(CO1)C(=O)C#N,4.3447,1.42422,1.17666,2.6072,59.51,-0.2728,-0.0962,0.1766,961.7501,0.094685,-398.586701,-398.57907,-398.578126,-398.620491,25.37
gdb_68182,OC12CC(C1)C(=C2)C#N,4.21678,1.12823,1.03307,4.0167,77.4,-0.2523,-0.0525,0.1997,1143.8706,0.12519,-400.733704,-400.726249,-400.725305,-400.765485,29.433
gdb_14202,OC12CN3C(CC13)C2,3.63602,2.28894,2.1114,2.038,66.76,-0.224,0.0711,0.2951,733.4896,0.14448,-363.806075,-363.799929,-363.798984,-363.835859,25.701
gdb_21738,c1coc2c1onc2,5.55462,2.242,1.59729,3.0238,57.87,-0.2379,-0.0331,0.2048,705.4598,0.074936,-397.383542,-397.378455,-397.377511,-397.412665,19.86
gdb_90215,OC1CC23CC4N2CC134,3.09252,1.75533,1.55874,2.6437,76.51,-0.2016,0.047,0.2486,917.0118,0.147476,-401.763853,-401.756732,-401.755788,-401.794824,29.556
gdb_25121,c1c(=O)[nH]cnc(=O)n1,3.12852,1.56347,1.19855,4.4632,63.36,-0.2738,-0.0941,0.1798,961.0496,0.079338,-468.856612,-468.849717,-468.848773,-468.888305,25.248
gdb_57557,CC(C)(CNCC#N)O,3.87071,0.68096,0.66323,4.9616,80.7,-0.2424,0.0271,0.2696,1758.4199,0.180076,-420.414827,-420.403994,-420.40305,-420.450979,39.027
gdb_115299,CCC1CCC(C)=CC1,3.81274,0.8837,0.75901,0.2352,96.01,-0.225,0.0364,0.2614,1623.1067,0.229837,-352.393765,-352.383937,-352.382993,-352.428186,37.849
gdb_87392,CC1CC11C(C)CC1C,2.01426,1.42822,1.16081,0.0193,92.82,-0.2518,0.0791,0.3309,1277.9137,0.227873,-352.343705,-352.333534,-352.33259,-352.37851,39.154
gdb_83217,OC1C2CCC(C#N)C12,2.65222,1.52327,1.28509,3.6466,74.71,-0.2665,0.0358,0.3023,1038.0864,0.149788,-401.961138,-401.953185,-401.952241,-401.993642,30.655
gdb_111301,CC1(C)C2CC2C1CO,2.07729,1.51421,1.1838,1.1873,85.04,-0.2493,0.0748,0.3241,1195.5977,0.204787,-388.261188,-388.251522,-388.250578,-388.294933,37.673
gdb_53914,NC(=O)C(C#N)N1CC1,2.03071,1.49541,1.03176,5.309,70.36,-0.262,-0.0043,0.2577,1171.3211,0.123713,-434.072213,-434.063149,-434.062204,-434.106842,32.295
gdb_980,c1nc(c(o1)N)O,3.71229,3.65256,1.8566,0.9287,48.31,-0.2056,0.009,0.2146,621.2675,0.079623,-376.594067,-376.587743,-376.586799,-376.624388,22.479
gdb_115713,CCC1COC1C(C)O,2.73118,1.07024,0.92499,1.6255,81.58,-0.2495,0.07,0.3195,1412.6009,0.20465,-425.415978,-425.405794,-425.40485,-425.451319,37.617
gdb_106616,CC1C2CC1(CO)CO2,2.30048,1.55767,1.1539,2.9463,77.91,-0.23,0.067,0.297,1144.7427,0.182856,-424.197253,-424.188495,-424.187551,-424.230448,33.925
gdb_97347,CN=CNC(=O)NC=O,7.61443,0.61982,0.5752,4.635,76.77,-0.2563,-0.0308,0.2254,1851.9408,0.122815,-471.26195,-471.252148,-471.251203,-471.298091,32.983
gdb_14952,O=CC1COCCN1,4.10957,1.53937,1.246,1.4534,65.64,-0.2164,-0.0317,0.1847,967.087,0.143541,-400.996064,-400.988712,-400.987767,-401.027829,27.498
gdb_124211,CC(=N)Nc1ncno1,5.03382,1.02998,0.85962,4.8846,71.42,-0.2425,-0.0183,0.2242,1285.4212,0.113614,-450.135998,-450.127819,-450.126875,-450.169917,28.913
gdb_44347,O=C1CC2C3CC(=C1)N23,3.85612,1.54639,1.26505,4.1996,76.39,-0.235,-0.058,0.1771,969.3102,0.125744,-400.687871,-400.681209,-400.680264,-400.718913,26.82
gdb_12808,CC12OC1CCC=C2,3.45803,2.02315,1.53205,1.9938,72.6,-0.2402,0.0075,0.2477,884.6036,0.154574,-347.80652,-347.799174,-347.79823,-347.83784,28.613
gdb_133282,CN=C1NN=CC=C1F,2.45978,1.63765,0.98924,1.951,75.52,-0.2118,-0.0507,0.1611,1122.4913,0.113229,-458.093938,-458.086177,-458.085233,-458.126315,28.897
gdb_16446,CC12NC1C1OCC21,4.34019,1.90762,1.71971,3.2387,67.56,-0.2241,0.068,0.292,817.6417,0.143,-363.783178,-363.776488,-363.775544,-363.813633,26.684
gdb_126681,CCN(C)c1cnn[nH]1,3.1508,1.19906,0.95433,6.0866,78.75,-0.2007,0.0225,0.2232,1259.2399,0.159967,-415.376003,-415.366806,-415.365862,-415.410527,33.142
gdb_25497,c1cnc(cn1)CC=O,4.4408,0.97636,0.87058,2.3812,75.63,-0.2493,-0.0607,0.1886,1283.0296,0.113635,-416.863073,-416.855449,-416.854505,-416.89655,27.183
gdb_79737,CC12CC3OC3C1C2O,2.51494,1.75403,1.40134,3.103,73.66,-0.2303,0.0693,0.2996,1000.416,0.159823,-423.001702,-422.993993,-422.993048,-423.033365,31.33
gdb_75838,CN1C(=O)CC2CC12C,2.44378,1.70021,1.19408,3.6931,79.65,-0.2258,0.0321,0.2579,1096.4149,0.171342,-403.190971,-403.182233,-403.181289,-403.223964,33.475
gdb_44315,O=C1CN2C3C4NC13C24,3.33603,1.94983,1.44728,2.4867,68.88,-0.216,-0.0206,0.1954,863.6721,0.114353,-416.675848,-416.669844,-416.6689,-416.706092,24.852
gdb_36565,C#CC(C#C)OCC#N,2.64456,0.95155,0.73215,4.565,75.31,-0.2869,-0.0229,0.264,1456.7819,0.096692,-399.457853,-399.448325,-399.447381,-399.493196,33.105
gdb_76357,CC1C(O)C1(C#C)C#C,2.04717,1.42031,1.19255,0.6872,82.44,-0.2392,0.0209,0.2601,1150.405,0.130977,-384.604474,-384.594234,-384.593289,-384.639407,37.153
gdb_26165,Cc1c(cc[nH]1)N(C)C,2.50178,1.32941,1.05619,1.6217,87.01,-0.1926,0.0489,0.2414,1252.3717,0.182436,-383.296674,-383.286895,-383.285951,-383.331736,36.146
gdb_57407,CC(C)(C)C1C2COC12,2.80057,1.2115,1.20248,1.5365,84.92,-0.2303,0.0728,0.303,1218.3923,0.204558,-388.245197,-388.235801,-388.234857,-388.279226,36.879
gdb_55703,OC1(CC([O-])=O)C[NH2+]C1,3.71531,1.02935,0.96798,11.2129,70.41,-0.2111,0.0048,0.2158,1246.3057,0.147141,-476.190432,-476.182187,-476.181243,-476.223749,31.336
gdb_63560,CC1(C)NC11CNC1=O,2.61597,1.45684,1.11957,2.609,77.54,-0.2476,0.0211,0.2686,1142.1328,0.158407,-419.213463,-419.204178,-419.203234,-419.247222,34.435
gdb_81136,CC1C2CC1(CC2)C#C,2.44506,1.60285,1.20137,0.7288,88.9,-0.2505,0.0485,0.299,1122.4906,0.183494,-349.921226,-349.912854,-349.91191,-349.953591,33.948
gdb_127613,Cn1c2ccoc2cn1,3.55932,1.64774,1.13441,2.5886,74.04,-0.216,-0.0046,0.2113,1010.1472,0.115563,-416.82406,-416.816985,-416.816041,-416.856325,26.401
gdb_60009,CC(C)OC(C)CC#N,1.95472,1.16462,0.83442,4.168,83.07,-0.2607,0.0376,0.2983,1476.06,0.19088,-404.373884,-404.362828,-404.361884,-404.411006,39.332
gdb_123993,C1NC1C1=CN=NC=N1,4.62987,1.16185,0.9949,4.5302,74.3,-0.2335,-0.0668,0.1667,1147.598,0.115298,-412.966909,-412.959857,-412.958913,-412.999043,26.121
gdb_5071,Cc1c(coc1N)O,3.29007,1.99952,1.26073,1.6526,64.08,-0.1921,0.0325,0.2246,917.9984,0.118121,-399.822512,-399.814089,-399.813145,-399.855448,30.057
gdb_86592,CC1CC(N2CC2)C1=O,3.16243,1.17557,1.03118,1.595,79.88,-0.2134,-0.0234,0.19,1248.1674,0.169894,-403.124248,-403.115153,-403.114209,-403.158558,33.558
gdb_114225,COC1OC2(CC2)C=C1,3.35819,1.20833,1.01437,0.7523,79.73,-0.2265,0.0084,0.235,1231.5426,0.158231,-423.009101,-423.000555,-422.999611,-423.042573,32.348
gdb_31545,CNc1cc(c(o1)O)O,3.33251,1.13073,0.86333,2.7867,70.28,-0.1663,0.0466,0.2129,1293.8965,0.122665,-475.025641,-475.016096,-475.015152,-475.060408,33.745
gdb_54689,C1CNC(=NC1)C(=O)N,3.41332,1.22704,0.93283,1.8951,74.9,-0.2184,-0.0152,0.2032,1234.9013,0.15052,-435.330639,-435.322118,-435.321174,-435.364049,31.963
gdb_38839,C1C2CC3COC(O3)C12,2.65691,1.96604,1.68012,1.5386,72.32,-0.2515,0.0744,0.3259,900.9472,0.16327,-423.023998,-423.017392,-423.016448,-423.054765,27.627
gdb_65322,CC1(NC1C#C)C1CC1,2.94722,1.07877,1.02386,2.0051,85.96,-0.2399,0.0378,0.2777,1288.5858,0.169292,-365.940661,-365.931233,-365.930289,-365.974922,35.862
gdb_7692,CC1OC2C1C2(C)C,4.18553,1.4867,1.37898,1.5599,75.46,-0.2278,0.0877,0.3155,1015.7779,0.175372,-348.974477,-348.96599,-348.965046,-349.006632,32.601
gdb_92239,CC1CC2CC3CCC123,2.49152,1.61381,1.28539,0.1522,88.94,-0.2477,0.0868,0.3345,1123.1942,0.20709,-351.121302,-351.113027,-351.112082,-351.153997,33.42
gdb_1696,COC(C)C(C)O,3.85499,1.86051,1.3574,1.8458,64.16,-0.2497,0.0751,0.3248,932.3201,0.168591,-348.048744,-348.03948,-348.038536,-348.082288,32.797
gdb_96475,CC1=CCCOCC1O,2.23481,1.53536,1.1021,1.9796,80.96,-0.2349,0.0143,0.2492,1189.0385,0.183287,-424.22821,-424.219173,-424.218229,-424.262109,34.516
gdb_64134,CC1(C)COC(O1)C#C,2.96989,1.29298,1.14427,1.4652,76.3,-0.2586,0.0335,0.2921,1155.5618,0.156875,-422.997263,-422.988017,-422.987073,-423.031403,34.848
gdb_30686,CCC(O)C1=CNC=C1,3.94675,0.96235,0.79923,2.6507,81.72,-0.2049,0.0442,0.2491,1445.9815,0.171659,-403.186614,-403.177382,-403.176438,-403.221122,34.725
gdb_61125,C#CCN=C(CC#N)N,3.45102,0.88747,0.77653,2.5477,76.92,-0.2543,0.0042,0.2585,1436.9965,0.122656,-396.911384,-396.90177,-396.900826,-396.946723,34.344
gdb_50,c1cc[nH]c1,9.17136,9.04195,4.5531,1.8689,43.14,-0.2029,0.0499,0.2528,303.9808,0.082433,-210.101789,-210.097816,-210.096872,-210.12818,14.821
gdb_106679,CCC12CC1(O)C(C)C2,2.59105,1.1984,1.03513,1.0619,86.43,-0.2373,0.0762,0.3135,1319.6426,0.204247,-388.272777,-388.262807,-388.261863,-388.30726,38.081
gdb_41984,C1OC2CCOC3C1C23,2.49267,2.07331,1.63085,1.2487,73.02,-0.229,0.0724,0.3014,907.6421,0.162861,-423.01356,-423.006644,-423.0057,-423.044997,27.807
gdb_126335,CCc1c[nH]ncc1=O,2.89281,1.40034,1.014,4.9452,78.84,-0.2263,-0.0379,0.1884,1164.9416,0.13792,-418.04485,-418.036722,-418.035778,-418.07779,30.398
gdb_65915,CC1(CCC1)C2CCC2,2.87535,1.09267,1.06618,0.0328,92.27,-0.2692,0.0766,0.3458,1340.4684,0.229721,-352.339839,-352.330474,-352.32953,-352.374003,36.703
gdb_2000,CC(O)CC1CO1,5.94632,1.41037,1.30468,1.4179,60.9,-0.2585,0.0711,0.3296,959.9123,0.146603,-346.832253,-346.82418,-346.823235,-346.864816,28.804
gdb_89262,CC1OC2(C)C3OC3C12,2.4715,1.89115,1.36924,2.7096,74.47,-0.2425,0.0609,0.3034,1007.6453,0.157645,-422.963391,-422.955268,-422.954324,-422.995469,32.038
gdb_95438,CC1[NH2+]CC=C1C([O-])=O,2.60967,1.39525,0.96851,14.4512,76.99,-0.1743,-0.0162,0.1581,1200.4065,0.148863,-439.067423,-439.058781,-439.057837,-439.10134,31.741
gdb_40424,C1OC1C12CN1CC=C2,3.49528,1.32781,1.17161,1.5109,76.82,-0.2249,0.0065,0.2314,1092.8501,0.148416,-401.89928,-401.891789,-401.890845,-401.931509,29.317
gdb_105682,OCC1(OCC1O)C=O,1.80678,1.69047,1.31679,3.2414,64.28,-0.2443,-0.0355,0.2088,1063.9633,0.133225,-496.071788,-496.062344,-496.0614,-496.106501,33.379
gdb_3461,CC1C2CC1C=C2,5.19819,2.45973,2.43226,0.2731,68.11,-0.2213,0.0199,0.2412,659.7376,0.150186,-272.54938,-272.543448,-272.542503,-272.578603,24.375
gdb_35713,N#CC1CCC1C1CN1,2.37545,1.41964,1.05591,5.3635,79.1,-0.2506,0.0244,0.275,1178.9568,0.160954,-382.042428,-382.034035,-382.033091,-382.075928,31.485
gdb_51435,N=C1C(OC=O)C2CN12,3.41903,1.07884,0.90769,2.6994,69.0,-0.2644,-0.0192,0.2452,1240.6118,0.111916,-453.909874,-453.901922,-453.900977,-453.943504,28.439
gdb_67340,CC12C3CC1N3CC2=O,2.78332,1.94425,1.33276,2.1722,75.82,-0.2221,-0.0173,0.2048,964.8672,0.148398,-401.91113,-401.903746,-401.902802,-401.942812,29.349
gdb_46594,O=C1NCC23CC12CC3,2.74937,1.77192,1.40706,3.7491,75.15,-0.2289,0.0268,0.2557,968.3325,0.150517,-401.952186,-401.944955,-401.944011,-401.983637,29.028
gdb_129420,c1nc(on1)OC(=N)N,5.06045,1.05316,1.01884,4.1063,60.51,-0.2665,-0.0182,0.2482,1145.4081,0.089857,-486.062403,-486.054665,-486.053721,-486.096043,27.519
gdb_126731,CCn1ccc(n1)C#C,4.071,0.99513,0.84561,2.8823,86.32,-0.2251,-0.0027,0.2224,1368.9575,0.136165,-380.867188,-380.858566,-380.857621,-380.901143,31.812
gdb_27779,Cc1cc(oc(=O)c1)O,2.05077,1.75937,0.95254,3.4426,73.89,-0.2186,-0.0411,0.1775,1165.3016,0.112063,-457.843855,-457.835835,-457.834891,-457.876502,30.107
gdb_43375,O=C1C=CCC1CC#C,3.43659,1.1768,0.91513,3.816,80.25,-0.233,-0.0471,0.1859,1242.2777,0.135097,-384.690953,-384.68241,-384.681466,-384.725056,31.569
gdb_15239,COC1C(C)C1C#C,2.28309,2.03099,1.39279,1.033,74.94,-0.2276,0.0488,0.2765,983.2233,0.151047,-347.747002,-347.737876,-347.736932,-347.780465,32.983
gdb_131347,C1CN1c2[nH]nc(n2)O,4.39245,1.124,0.96158,3.3484,67.89,-0.2288,0.0145,0.2433,1181.4969,0.115013,-450.122771,-450.115219,-450.114275,-450.156212,27.998
gdb_107226,OCC12CN3CC3C1N2,3.88282,1.21528,1.10282,1.7444,73.75,-0.2214,0.0582,0.2795,1138.2095,0.161406,-419.147084,-419.139293,-419.138349,-419.179585,30.744
gdb_79834,CC1C2C3CCC1C23O,2.49587,1.64743,1.39611,1.2776,80.89,-0.2337,0.0739,0.3076,1049.391,0.183939,-387.070879,-387.062778,-387.061834,-387.102841,32.941
gdb_81497,CC1C2CC1C2(O)C#C,3.68437,1.2434,1.05245,0.994,82.92,-0.2512,0.0373,0.2885,1180.12,0.157586,-385.800002,-385.791263,-385.790319,-385.832687,34.588
gdb_101026,CCC(O)C1(CO)CN1,2.7352,1.05383,0.8468,3.0512,78.03,-0.244,0.0498,0.2937,1431.166,0.193038,-441.453809,-441.443336,-441.442392,-441.489615,38.396
gdb_78391,CC1C2C1C1C2C1(C)C,3.62176,1.15574,1.02079,0.0922,89.98,-0.2005,0.0763,0.2768,1299.0186,0.204795,-351.082362,-351.073183,-351.072238,-351.115444,36.726
gdb_29666,Cn1c(coc1=O)C#C,3.45052,1.35422,0.97854,4.2649,73.25,-0.2168,-0.0287,0.1881,1118.0486,0.10004,-436.70798,-436.699662,-436.698718,-436.741167,29.935
gdb_19117,C12C3C4C1C1C2C3N41,3.45519,3.44518,3.44502,1.8198,64.99,-0.2075,0.0492,0.2566,568.513,0.122191,-325.38813,-325.383723,-325.382778,-325.416265,19.808
gdb_129920,c1c(n2cnnc2[nH]1)N,3.3901,1.76511,1.16455,7.0523,69.13,-0.1979,0.0154,0.2133,963.1754,0.104262,-429.058642,-429.051443,-429.050498,-429.090098,27.377
gdb_27371,Cc1[nH]c(cc(=O)n1)O,1.95787,1.87058,0.96237,6.9795,71.24,-0.2251,-0.0145,0.2107,1151.1382,0.113191,-454.018112,-454.009959,-454.009015,-454.050995,30.31
gdb_69430,CC12CC1C(CO2)C#N,2.89626,1.26668,1.21989,3.9313,75.67,-0.2483,0.0303,0.2786,1117.774,0.148191,-401.957074,-401.948908,-401.947964,-401.98977,31.245
gdb_35936,N#CC1CC=CCCO1,2.3159,1.52359,1.29078,3.3812,76.74,-0.2521,0.0011,0.2533,1070.1772,0.149092,-401.960346,-401.952171,-401.951227,-401.99326,30.81
gdb_19895,N#CC1C2C3OC3C12,4.17849,2.088,1.72704,5.9239,61.2,-0.2584,0.0146,0.2731,743.5055,0.095677,-361.383936,-361.37783,-361.376885,-361.414078,23.647
gdb_66705,CC12C3C4C(N14)C23C#N,2.92536,1.67449,1.29433,3.373,74.54,-0.2381,0.0008,0.2389,971.6231,0.112242,-379.569778,-379.562475,-379.561531,-379.601483,27.994
gdb_5202,c1c(nco1)OC=O,8.28013,1.22834,1.07759,3.7903,54.09,-0.2526,-0.0202,0.2323,978.7762,0.072552,-434.577111,-434.570621,-434.569677,-434.608798,22.196
gdb_12113,CC1(CC1)C2(CC2)C,2.96992,1.85824,1.44413,0.0512,81.3,-0.24,0.0864,0.3265,990.8872,0.199805,-313.046998,-313.038445,-313.037501,-313.079351,34.398
gdb_128572,COC1=CC(=O)ON=N1,4.12702,1.18719,0.92739,5.0851,66.45,-0.27,-0.1029,0.1671,1166.0507,0.087483,-489.854555,-489.846715,-489.84577,-489.887446,27.775
gdb_126765,CCn1nc(c(n1)N)N,3.17948,1.15344,0.92227,0.5802,77.69,-0.1893,0.0187,0.2079,1301.9018,0.149448,-431.456355,-431.446988,-431.446044,-431.491111,33.838
gdb_110275,CCC1C2C(N2C)C1=O,2.89149,1.20038,1.0541,2.2922,80.16,-0.2259,-0.0207,0.2052,1249.0429,0.169567,-403.119765,-403.110558,-403.109614,-403.153807,34.068
gdb_64308,CC1(CNC=CC1=O)C,2.26871,1.73476,1.26055,5.0291,82.23,-0.2157,-0.0259,0.1898,1076.5406,0.171694,-403.195926,-403.187029,-403.186084,-403.228819,34.502
gdb_86703,CC1OC(C=O)C1C=O,1.91805,1.78042,1.2032,3.0395,68.97,-0.2477,-0.0454,0.2022,1074.8069,0.132571,-458.955323,-458.946171,-458.945227,-458.990341,31.939
gdb_30822,CCc1c(nc(o1)N)N,2.32725,1.37554,0.91299,0.7342,77.11,-0.1743,0.0407,0.215,1289.9368,0.148474,-435.311615,-435.302237,-435.301293,-435.345948,34.522
gdb_123053,COCCCC1CCC1,6.28294,0.50231,0.48269,0.9472,91.26,-0.2495,0.0884,0.3379,2357.5736,0.22831,-389.474585,-389.463946,-389.463002,-389.511635,37.969
gdb_60481,CC(O)CCNCC#N,5.91057,0.48909,0.46774,4.0185,81.24,-0.2444,0.0239,0.2683,2288.5609,0.180885,-420.40816,-420.397278,-420.396334,-420.445401,37.979
gdb_66752,CC12C3C4C(C3C1=O)N24,2.79334,2.10622,1.52363,3.0256,71.13,-0.2324,-0.0219,0.2105,878.218,0.124504,-400.67557,-400.668686,-400.667742,-400.706665,27.379
gdb_115616,CC1OC11COC1CO,3.09782,1.03853,0.93024,2.6981,71.78,-0.2542,0.0561,0.3104,1326.3861,0.157264,-460.117983,-460.108722,-460.107778,-460.152435,33.688
gdb_55870,CC(=N)OC1CC1C#N,2.45995,1.23596,1.03135,4.6625,74.23,-0.2762,0.0146,0.2908,1223.7236,0.134635,-418.012976,-418.003837,-418.002893,-418.047739,32.657
gdb_95860,CC1OCCC(O1)C#N,2.4848,1.42574,1.14252,2.7159,71.86,-0.2773,0.014,0.2913,1128.7612,0.148257,-439.107203,-439.098837,-439.097893,-439.140148,31.442
gdb_122736,CCCCCC#CC=O,10.47622,0.37722,0.36824,4.238,92.76,-0.2619,-0.0565,0.2054,2881.5372,0.179434,-387.082557,-387.071301,-387.070357,-387.121839,37.509
gdb_74757,CC1=CC2CC1C21CC1,2.91984,1.4457,1.27218,0.2653,88.47,-0.2106,0.0239,0.2345,1115.8841,0.183215,-349.911034,-349.90307,-349.902126,-349.94302,32.576
gdb_106775,CCC12OC1(C)CC2C,2.01965,1.56476,1.09086,1.7426,86.0,-0.2347,0.0863,0.3211,1257.505,0.203597,-388.278136,-388.268142,-388.267198,-388.312501,38.015
gdb_121406,COCC1CCCCO1,3.951,0.84934,0.73693,0.3233,83.33,-0.2439,0.0878,0.3317,1613.7995,0.206671,-425.429907,-425.420487,-425.419543,-425.464555,35.071
gdb_24509,c1cncc2c1occ2,4.076,1.66972,1.1845,2.3684,76.12,-0.2322,-0.028,0.2042,951.7044,0.105547,-399.630034,-399.624223,-399.623279,-399.660099,23.658
gdb_97009,CN=C1OC2COCC12,3.54742,1.23811,1.11977,2.3905,74.66,-0.2513,0.0265,0.2777,1151.9857,0.148798,-439.084164,-439.076138,-439.075194,-439.117314,29.498
gdb_38399,C1C2CC3(OC4CC34)C12,4.0659,1.31056,1.28949,1.4038,78.74,-0.2308,0.0794,0.3103,1058.4216,0.159786,-385.815015,-385.807832,-385.806888,-385.846441,29.592
gdb_130454,[NH3+]CCC1=NOC([O-])=C1,6.33181,0.76273,0.69759,20.9824,86.75,-0.1196,-0.0573,0.0623,1554.4039,0.137086,-455.057774,-455.04912,-455.048176,-455.09209,31.43
gdb_86439,OC1CC(O)C=CC=C1,2.2069,1.49096,0.93464,2.5516,80.38,-0.2226,-0.0341,0.1885,1235.773,0.159555,-423.02343,-423.014608,-423.013663,-423.057574,33.656
gdb_98663,CN1CC(C1)C(=O)CO,4.9361,0.76761,0.74436,2.2672,77.51,-0.2232,-0.0334,0.1898,1582.9729,0.169447,-440.27039,-440.26077,-440.259825,-440.306811,34.447
gdb_23669,c1c(cncc1F)F,3.87109,1.78643,1.22234,1.0083,55.31,-0.261,-0.0399,0.2211,846.3857,0.07252,-446.700606,-446.694853,-446.693908,-446.730653,21.873
gdb_78363,CN1C2C1C1(CO1)C2O,2.74547,1.44077,1.15328,3.4661,73.22,-0.2306,0.0734,0.3039,1116.2793,0.146333,-439.00076,-438.992473,-438.991529,-439.033452,31.882
gdb_41966,C1OC2COCC1C=C2,2.25231,2.04053,1.79195,1.0303,74.66,-0.2384,0.0096,0.248,905.3639,0.162669,-423.021155,-423.014205,-423.013261,-423.052208,28.52
gdb_10598,CN1CC1(C=O)C=O,2.99805,1.79629,1.35619,2.4099,64.04,-0.244,-0.0512,0.1929,921.5365,0.116019,-399.781971,-399.773747,-399.772803,-399.81458,28.999
gdb_53993,NC(=O)C(O)(C=O)C#C,1.92145,1.51545,1.3556,4.4508,65.26,-0.245,-0.0477,0.1973,1046.0973,0.09602,-473.81115,-473.801151,-473.800207,-473.846485,34.939
gdb_23807,c1cnoc(=O)c1F,3.42891,2.36438,1.39942,4.7386,52.55,-0.2772,-0.0916,0.1857,762.171,0.05984,-458.556856,-458.550897,-458.549953,-458.587195,21.752
